|time|Rank|Product Names|Stars|Reviews|Authors/Company|Edition/Console|Price_std_or_min|Max_prices
184|2020-07-31 11:50|35.0|Pro Evolution Soccer eFootball PES 2020 - PlayStation 4|||Playstation|PlayStation 4|119.99|
185|2020-07-31 11:50|36.0|Headset Gamer, Philips, SHM1900/00, Preto|||||72.0|
186|2020-07-31 11:50|37.0|Console PlayStation 4 1TB Bundle Hits 10 - Death Stranding, The Last Of Us, Gran Turismo Sport - PlayStation 4|||Playstation|PlayStation 4|0.025990000000000003|
187|2020-07-31 11:50|38.0|God Of War Hits - PlayStation 4|||Playstation|PlayStation 4|79.9|
188|2020-07-31 11:50|39.0|Headset Gamer Scylla H901, Redragon, Microfones e Fones de Ouvido, Preto|||||129.9|
189|2020-07-31 11:50|40.0|Headset CloudX Stinger Core para Xbox|||HyperX|Xbox|315.68|
190|2020-07-31 11:50|41.0|HYperX Gaming Mouse Pulsefire Surge RGB|||||294.0|
191|2020-07-31 11:50|42.0|Fone De Ouvido Multilaser Monster High P2 - PH105|||||9.9|
192|2020-07-31 11:50|43.0|HyperX Gaming Headset Cloud Revolver para PC e PS4|||||599.0|
193|2020-07-31 11:50|44.0|Nioh 2 - PlayStation 4|||Playstation|PlayStation 4|120.18|
194|2020-07-31 11:50|45.0|Red Dead Redemption 2 - PlayStation 4|||TAKE-TWO|PlayStation 4|155.68|
195|2020-07-31 11:50|46.0|Fone de Ouvido Sem Fio Bluetooth i7S Esportivo Estéreo|||||39.3|
196|2020-07-31 11:50|47.0|Bloodborne Hits - PlayStation 4|||Playstation|PlayStation 4|60.64|
197|2020-07-31 11:50|48.0|Teclado Gamer, Fortrek, Pro K1 RGB, Preto|||||100.0|
198|2020-07-31 11:50|49.0|Mouse Gamer USB Anatômico com Led Flow Effect Ajuste de DPI Sensor Óptico 6400DPIs Botões Laterais GM-V550|||||65.99|
199|2020-07-31 11:50|50.0|Óculos 3D Realidade Virtual Warrior, VR Glasses - JS080|||||51.9|
200|2020-07-31 12:10|1.0|Controle Dualshock 4 - PlayStation 4 - Preto|||PlayStation|PlayStation 4|262.9|
201|2020-07-31 12:10|2.0|Fone De Ouvido Headset Gamer Com Led Warrior - Ph219|||||139.9|
202|2020-07-31 12:10|3.0|Death Stranding - Edição Padrão - PlayStation 4|||Playstation|PlayStation 4|78.9|
203|2020-07-31 12:10|4.0|Days Gone - PlayStation 4|||Playstation|PlayStation 4|79.0|
204|2020-07-31 12:10|5.0|The Last of Us Part II - Edição  Padrão - PlayStation 4|||Playstation|PlayStation 4|236.83|
205|2020-07-31 12:10|6.0|Horizon Zero Dawn Complete Edition Hits - PlayStation 4|||Playstation|PlayStation 4|53.9|
206|2020-07-31 12:10|7.0|Ghost Of Tsushima Edição Padrão - PlayStation 4|||Playstation|PlayStation 4|246.39|
207|2020-07-31 12:10|8.0|Mouse Multilaser Sem Fio 2.4 Ghz 1600 Dpi Preto Usb - MO221|||||27.16|
208|2020-07-31 12:10|9.0|Fone de Ouvido Multilaser Profissional Giant P2 - PH049|||||59.41|
209|2020-07-31 12:10|10.0|Fortrek OM-801, Mouse Gamer USB, 3200 DPI, Preto/Verde|||||41.0|
210|2020-07-31 12:10|11.0|Controle Dualshock 4 - PlayStation 4 - Berry Blue|||PlayStation|PlayStation 4|289.0|
211|2020-07-31 12:10|12.0|Headset Sem Fio Série Ouro - Preto - Playstation 4|||Playstation|PlayStation 4|445.23|
212|2020-07-31 12:10|13.0|Teclado e Mouse kit Gamer Com Fio Gk-20 C3tech|||||63.42|
213|2020-07-31 12:10|14.0|HEADSET GAMER CLOUD CORE, Hyper X, KHX-HSCC-BK|||||409.0|
214|2020-07-31 12:10|15.0|Controle Dualshock 4 - PlayStation 4 - Branco Glacial|||PlayStation|PlayStation 4|275.41|
215|2020-07-31 12:10|16.0|Mouse Gamer PRO M5 RGB Preto FORTREK, Fortrek, Mouses|||||71.43|
216|2020-07-31 12:10|17.0|Headphone, One for All PC/Gaming SV5341, Preto|||||34.84|
217|2020-07-31 12:10|18.0|Microsoft Xbox Live Gold - 12 Meses + Chaveiro|||Microsoft|Xbox|149.0|
218|2020-07-31 12:10|19.0|Medievil - PlayStation 4|||Playstation|PlayStation 4|55.92|
219|2020-07-31 12:10|20.0|Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4|||Playstation|PlayStation 4|126.9|
220|2020-07-31 12:10|21.0|Final Fantasy VII Remake - Edição Padrão - PlayStation 4|||SQUARE ENIX|PlayStation 4|189.99|
